org_id,realcode,total_amount,record_count,org_total_amount,org_total_records,share_amount,share_records
7e0e2e7a,F3100,208000.0,41,1242674.0,664,0.16738098648559477,0.061746987951807226
7e0e2e7a,F3400,1030259.0,612,1242674.0,664,0.8290661911329923,0.9216867469879518
7e0e2e7a,J7400,4250.0,6,1242674.0,664,0.0034200441950181623,0.009036144578313253
7e0e2e7a,J7500,165.0,5,1242674.0,664,0.0001327781863948228,0.007530120481927711
7e100e0a,T2300,303111.0,52,366031.0,87,0.8281019913613874,0.5977011494252874
7e100e0a,T2310,60920.0,33,366031.0,87,0.16643399056364078,0.3793103448275862
7e100e0a,Y4000,2000.0,2,366031.0,87,0.005464018074971792,0.022988505747126436
7e1028b0,G2900,472205.0,903,472405.0,904,0.9995766344556049,0.9988938053097345
7e1028b0,J6200,200.0,1,472405.0,904,0.0004233655443951694,0.0011061946902654867
7e1d017f,J7400,4750.0,7,872885.0,511,0.005441724854935072,0.0136986301369863
7e1d017f,K1000,720949.0,419,872885.0,511,0.8259381247243337,0.8199608610567515
7e1d017f,K1200,146086.0,81,872885.0,511,0.1673599615069568,0.15851272015655576
7e1d017f,Y4000,1100.0,4,872885.0,511,0.0012601889137744376,0.007827788649706457
7e1d0bd0,C2100,13742.0,72,428739.0,354,0.03205213428216234,0.2033898305084746
7e1d0bd0,G5230,412247.0,280,428739.0,354,0.9615337069872346,0.7909604519774012
7e1d0bd0,Z9600,2750.0,2,428739.0,354,0.0064141587306030005,0.005649717514124294
7e231bff,F2300,617964.0,146,617964.0,146,1.0,1.0
7e237d4c,J1200,625314.0,60,625314.0,60,1.0,1.0
7e24df5c,H5100,294463.0,1436,333913.0,1520,0.8818554533665955,0.9447368421052632
7e24df5c,H5170,38850.0,80,333913.0,1520,0.11634767139943639,0.05263157894736842
7e24df5c,J7400,400.0,2,333913.0,1520,0.0011979168226454197,0.0013157894736842105
7e24df5c,J7500,200.0,2,333913.0,1520,0.0005989584113227099,0.0013157894736842105
7e26093c,H1100,84200.0,556,5865094.0,6600,0.01435612114656645,0.08424242424242424
7e26093c,H1130,2270.0,22,5865094.0,6600,0.00038703557010339476,0.0033333333333333335
7e26093c,H1700,840.0,28,5865094.0,6600,0.00014322021096337074,0.004242424242424243
7e26093c,H1710,50666.0,418,5865094.0,6600,0.008638565724607312,0.06333333333333334
7e26093c,H1750,800.0,14,5865094.0,6600,0.00013640020091749595,0.0021212121212121214
7e26093c,H2100,5701820.0,5530,5865094.0,6600,0.972161741994246,0.8378787878787879
7e26093c,H2200,3000.0,4,5865094.0,6600,0.0005115007534406098,0.0006060606060606061
7e26093c,J5100,1000.0,4,5865094.0,6600,0.00017050025114686993,0.0006060606060606061
7e26093c,J7300,7400.0,6,5865094.0,6600,0.0012617018584868374,0.0009090909090909091
7e26093c,J7400,900.0,4,5865094.0,6600,0.00015345022603218295,0.0006060606060606061
7e26093c,J7500,648.0,4,5865094.0,6600,0.00011048416274317172,0.0006060606060606061
7e26093c,Z9600,11550.0,10,5865094.0,6600,0.001969277900746348,0.0015151515151515152
7e30682e,E1140,24525.0,31,641945.0,373,0.03820420752556683,0.08310991957104558
7e30682e,E1150,357050.0,73,641945.0,373,0.5562002975332778,0.19571045576407506
7e30682e,E1200,20000.0,11,641945.0,373,0.031155317044295073,0.029490616621983913
7e30682e,E1620,229620.0,250,641945.0,373,0.3576941949855517,0.6702412868632708
7e30682e,Y4000,3250.0,4,641945.0,373,0.005062739019697949,0.010723860589812333
7e30682e,Z9600,7500.0,4,641945.0,373,0.011683243891610653,0.010723860589812333
7e3520ed,J2400,66000.0,17,449787.0,22,0.14673612176430176,0.7727272727272727
7e3520ed,Z1100,7700.0,4,449787.0,22,0.017119214205835207,0.18181818181818182
7e3520ed,Z9600,376087.0,1,449787.0,22,0.836144664029863,0.045454545454545456
7e37569e,F2000,148700.0,57,459858.0,210,0.3233606896041822,0.2714285714285714
7e37569e,G5270,189051.0,76,459858.0,210,0.4111073418316089,0.3619047619047619
7e37569e,H5000,24025.0,27,459858.0,210,0.05224438848514106,0.12857142857142856
7e37569e,H5200,94882.0,45,459858.0,210,0.20632891022880975,0.21428571428571427
7e37569e,Y4000,3200.0,5,459858.0,210,0.006958669850258123,0.023809523809523808
7e3b9123,E1210,229380.0,138,332800.0,199,0.6892427884615384,0.6934673366834171
7e3b9123,E1500,101420.0,58,332800.0,199,0.30474759615384617,0.2914572864321608
7e3b9123,E1510,500.0,1,332800.0,199,0.0015024038461538462,0.005025125628140704
7e3b9123,J6200,1500.0,2,332800.0,199,0.004507211538461538,0.010050251256281407
7e3cb46d,J1100,2590085.0,11,2590085.0,11,1.0,1.0
7e3fee07,C5120,1000.0,1,4874678.0,6772,0.0002051417550041254,0.00014766686355581807
7e3fee07,C6300,542570.0,247,4874678.0,6772,0.11130376201258832,0.036473715298287065
7e3fee07,C6500,4311703.0,6451,4874678.0,6772,0.8845103204765525,0.9525989367985824
7e3fee07,G5270,250.0,1,4874678.0,6772,5.128543875103135e-05,0.00014766686355581807
7e3fee07,J1300,200.0,3,4874678.0,6772,4.102835100082508e-05,0.0004430005906674542
7e3fee07,J6100,600.0,4,4874678.0,6772,0.00012308505300247523,0.0005906674542232723
7e3fee07,J7300,778.0,10,4874678.0,6772,0.00015960028539320956,0.0014766686355581807
7e3fee07,J7400,8390.0,13,4874678.0,6772,0.0017211393244846121,0.001919669226225635
7e3fee07,J7500,445.0,10,4874678.0,6772,9.12880809768358e-05,0.0014766686355581807
7e3fee07,JD200,308.0,3,4874678.0,6772,6.318366054127063e-05,0.0004430005906674542
7e3fee07,Y4000,2750.0,7,4874678.0,6772,0.0005641398262613449,0.0010336680448907265
7e3fee07,Z9600,5684.0,22,4874678.0,6772,0.0011660257354434488,0.0032486709982279976
7e4bc609,G5290,389222.0,232,389222.0,232,1.0,1.0
7e526ddf,J7300,4500.0,7,453262.0,305,0.00992803279339543,0.022950819672131147
7e526ddf,K1000,448762.0,298,453262.0,305,0.9900719672066046,0.9770491803278688
7e566d9c,H4400,84125.0,83,84125.0,83,1.0,1.0
7e5aaad6,F3100,514250.0,109,532940.0,136,0.9649303861597929,0.8014705882352942
7e5aaad6,F3200,5810.0,8,532940.0,136,0.010901790070176755,0.058823529411764705
7e5aaad6,J1100,7200.0,4,532940.0,136,0.013509963598153638,0.029411764705882353
7e5aaad6,J6200,2300.0,1,532940.0,136,0.004315682816076857,0.007352941176470588
7e5aaad6,Y4000,3380.0,14,532940.0,136,0.006342177355799903,0.10294117647058823
7e5b7b00,G5200,2667448.0,967,2668448.0,969,0.9996252503327777,0.9979360165118679
7e5b7b00,Y4000,1000.0,2,2668448.0,969,0.0003747496672222955,0.0020639834881320948
7e5d5d2a,D9000,977438.0,4698,2437925.0,6821,0.4009302993324241,0.688755314470019
7e5d5d2a,G5270,1451423.0,2012,2437925.0,6821,0.5953517848170062,0.2949714118164492
7e5d5d2a,J1200,297.0,9,2437925.0,6821,0.00012182491257934514,0.0013194546254214924
7e5d5d2a,J6100,32.0,16,2437925.0,6821,1.3125916506865469e-05,0.002345697111860431
7e5d5d2a,J6200,900.0,3,2437925.0,6821,0.00036916640175559134,0.00043981820847383083
7e5d5d2a,J7400,3002.0,47,2437925.0,6821,0.001231375042300317,0.006890485266090016
7e5d5d2a,J7500,183.0,6,2437925.0,6821,7.50638350236369e-05,0.0008796364169476617
7e5d5d2a,JD200,78.0,2,2437925.0,6821,3.199442148548458e-05,0.00029321213898255387
7e5d5d2a,JE300,27.0,1,2437925.0,6821,1.107499205266774e-05,0.00014660606949127694
7e5d5d2a,Y4000,950.0,3,2437925.0,6821,0.0003896756462975686,0.00043981820847383083
7e5d5d2a,Z9600,3595.0,24,2437925.0,6821,0.0014746146825681675,0.0035185456677906467
7e6dc248,G6550,1860426.0,725,1888451.0,749,0.985159794985414,0.9679572763684913
7e6dc248,J7510,15900.0,7,1888451.0,749,0.008419598919961387,0.009345794392523364
7e6dc248,Y4000,12125.0,17,1888451.0,749,0.006420606094624642,0.022696929238985315
7e78cd0f,J7500,650.0,4,1274476.0,1937,0.0005100135271280118,0.002065049044914817
7e78cd0f,K1000,1271531.0,1922,1274476.0,1937,0.9976892464040124,0.9922560660815695
7e78cd0f,K2000,600.0,2,1274476.0,1937,0.000470781717348934,0.0010325245224574084
7e78cd0f,Z9600,1695.0,9,1274476.0,1937,0.0013299583515107385,0.004646360351058337
7e85c0d8,LB100,218752660.0,23322,221525426.0,23346,0.9874833058666593,0.9989719866358263
7e85c0d8,Z9600,2740766.0,14,221525426.0,23346,0.012372241189144581,0.0005996744624346784
7e85c0d8,z9600,32000.0,10,221525426.0,23346,0.00014445294419612132,0.00042833890173905593
7e8cbac3,E0000,171000.0,16,530116.0,144,0.32257090900859436,0.1111111111111111
7e8cbac3,E1000,333507.0,100,530116.0,144,0.6291207962030951,0.6944444444444444
7e8cbac3,E1120,14809.0,24,530116.0,144,0.02793539527197821,0.16666666666666666
7e8cbac3,Z9600,10800.0,4,530116.0,144,0.020372899516332275,0.027777777777777776
7e8ffe43,F2100,52650.0,17,796150.0,432,0.06613075425485147,0.03935185185185185
7e8ffe43,F2300,722700.0,391,796150.0,432,0.9077435156691578,0.9050925925925926
7e8ffe43,J7400,18050.0,22,796150.0,432,0.022671607109213086,0.05092592592592592
7e8ffe43,K1000,2750.0,2,796150.0,432,0.003454122966777617,0.004629629629629629
7e9084e2,F2700,4604945.0,589,4610445.0,591,0.9988070565856442,0.9966159052453468
7e9084e2,Z9600,5500.0,2,4610445.0,591,0.0011929434143558811,0.00338409475465313
7e964132,J1100,1960.0,10,1141936.0,54,0.0017163834050244497,0.18518518518518517
7e964132,Z1100,26711.0,24,1141936.0,54,0.023390978128371466,0.4444444444444444
7e964132,Z9999,1090765.0,1,1141936.0,54,0.9551892575415785,0.018518518518518517
7e964132,z9600,22500.0,19,1141936.0,54,0.01970338092502557,0.35185185185185186
7e980f39,J5100,193404.0,154,1432100.0,1017,0.13504922840583758,0.15142576204523106
7e980f39,J7400,7500.0,9,1432100.0,1017,0.005237064450806508,0.008849557522123894
7e980f39,J7500,2500.0,3,1432100.0,1017,0.001745688150268836,0.0029498525073746312
7e980f39,T6250,1228696.0,851,1432100.0,1017,0.8579680189930871,0.8367748279252704
7e981356,E1600,621540.0,609,1270974.0,1105,0.48902652611304404,0.551131221719457
7e981356,E1620,644614.0,486,1270974.0,1105,0.5071811067732306,0.43981900452488687
7e981356,J6100,35.0,2,1270974.0,1105,2.75379354731096e-05,0.0018099547511312218
7e981356,J7400,4700.0,5,1270974.0,1105,0.003697951334960432,0.004524886877828055
7e981356,Z9600,85.0,3,1270974.0,1105,6.68778432918376e-05,0.0027149321266968325
7ea03381,B5100,525821.0,101,528106.0,104,0.9956732171192905,0.9711538461538461
7ea03381,J5100,2285.0,3,528106.0,104,0.004326782880709554,0.028846153846153848
7ea301f1,J1100,100.0,1,1417090.0,5091,7.056714816984101e-05,0.00019642506383814575
7ea301f1,J5100,200.0,1,1417090.0,5091,0.00014113429633968202,0.00019642506383814575
7ea301f1,J6100,27.0,1,1417090.0,5091,1.9053130005857075e-05,0.00019642506383814575
7ea301f1,J7150,250.0,1,1417090.0,5091,0.00017641787042460254,0.00019642506383814575
7ea301f1,J7400,850.0,4,1417090.0,5091,0.0005998207594436486,0.000785700255352583
7ea301f1,J7500,896.0,26,1417090.0,5091,0.0006322816476017754,0.005107051659791789
7ea301f1,X3000,1411327.0,5042,1417090.0,5091,0.9959332152509721,0.9903751718719308
7ea301f1,X3200,500.0,1,1417090.0,5091,0.0003528357408492051,0.00019642506383814575
7ea301f1,Z9600,2940.0,14,1417090.0,5091,0.002074674156193326,0.0027499508937340405
7ea6be5e,F2100,9063258.0,5574,21135916.0,14912,0.42880838474187727,0.3737929184549356
7ea6be5e,F2300,11999448.0,9214,21135916.0,14912,0.5677278429759088,0.6178916309012875
7ea6be5e,J1200,4800.0,2,21135916.0,14912,0.00022710158386322126,0.00013412017167381974
7ea6be5e,J5100,16400.0,60,21135916.0,14912,0.0007759304115326726,0.004023605150214592
7ea6be5e,J7400,840.0,12,21135916.0,14912,3.974277717606372e-05,0.0008047210300429185
7ea6be5e,J7500,34040.0,36,21135916.0,14912,0.0016105287322300107,0.0024141630901287556
7ea6be5e,Y4000,4000.0,2,21135916.0,14912,0.00018925131988601772,0.00013412017167381974
7ea6be5e,Z9600,13130.0,12,21135916.0,14912,0.0006212174575258531,0.0008047210300429185
7eb40fbe,F0000,10000.0,5,476950.0,58,0.02096655833944858,0.08620689655172414
7eb40fbe,F2100,466950.0,53,476950.0,58,0.9790334416605514,0.9137931034482759
7ebd4ca3,F1100,456899.0,366,465299.0,371,0.9819470920848744,0.9865229110512129
7ebd4ca3,Y4000,8400.0,5,465299.0,371,0.01805290791512554,0.013477088948787063
7ec0ab50,H4300,325650.0,136,325650.0,136,1.0,1.0
7ec1eeae,G2400,124519.0,51,439516.0,269,0.28330936757706204,0.1895910780669145
7ec1eeae,G4000,10500.0,7,439516.0,269,0.02388991527043384,0.026022304832713755
7ec1eeae,G4300,257052.0,129,439516.0,269,0.5848524285805294,0.4795539033457249
7ec1eeae,J1200,34.0,4,439516.0,269,7.735782087569053e-05,0.01486988847583643
7ec1eeae,J7120,6000.0,6,439516.0,269,0.013651380154533623,0.022304832713754646
7ec1eeae,J7500,11000.0,11,439516.0,269,0.025027530283311644,0.040892193308550186
7ec1eeae,Y4000,30411.0,61,439516.0,269,0.06919202031325367,0.22676579925650558
7ecd6837,F3100,3571232.0,4180,6770312.0,7608,0.5274841100380603,0.5494216614090431
7ecd6837,F3300,3135358.0,3344,6770312.0,7608,0.4631039160381383,0.4395373291272345
7ecd6837,J1100,4000.0,4,6770312.0,7608,0.000590814721684909,0.0005257623554153522
7ecd6837,J1200,2000.0,4,6770312.0,7608,0.0002954073608424545,0.0005257623554153522
7ecd6837,J5100,800.0,4,6770312.0,7608,0.0001181629443369818,0.0005257623554153522
7ecd6837,J7400,222.0,4,6770312.0,7608,3.2790217053512455e-05,0.0005257623554153522
7ecd6837,J7500,1800.0,4,6770312.0,7608,0.00026586662475820905,0.0005257623554153522
7ecd6837,Z9600,53900.0,62,6770312.0,7608,0.007961228374704149,0.00814931650893796
7ecd6837,z9600,1000.0,2,6770312.0,7608,0.00014770368042122726,0.0002628811777076761
7ed14b66,H5100,351448.0,2680,380773.0,2875,0.9229856108495088,0.9321739130434783
7ed14b66,H5170,20025.0,35,380773.0,2875,0.05259038849918456,0.01217391304347826
7ed14b66,J7400,5100.0,151,380773.0,2875,0.013393806808781085,0.052521739130434786
7ed14b66,Z9600,4200.0,9,380773.0,2875,0.011030193842525599,0.003130434782608696
7ed66885,F1300,2513017.0,2720,2513017.0,2720,1.0,1.0
7ed72a9f,J7500,4272375.0,355,4290680.0,367,0.9957337764643367,0.9673024523160763
7ed72a9f,JH100,80.0,9,4290680.0,367,1.8645063253377086e-05,0.02452316076294278
7ed72a9f,Y4000,3225.0,2,4290680.0,367,0.0007516291124017639,0.005449591280653951
7ed72a9f,Z9600,15000.0,1,4290680.0,367,0.0034959493600082037,0.0027247956403269754
7ed97324,H5100,1974182.0,9705,2031189.0,9861,0.9719341725462278,0.9841801034377852
7ed97324,H5170,31167.0,55,2031189.0,9861,0.015344214644722869,0.005577527634114187
7ed97324,J1100,5.0,1,2031189.0,9861,2.4616123856519505e-06,0.00010140959334753067
7ed97324,J1200,1500.0,2,2031189.0,9861,0.0007384837156955852,0.00020281918669506134
7ed97324,J5100,1700.0,13,2031189.0,9861,0.0008369482111216632,0.0013183247135178987
7ed97324,J6100,-375.0,2,2031189.0,9861,-0.0001846209289238963,0.00020281918669506134
7ed97324,J7400,15556.0,57,2031189.0,9861,0.007658568454240349,0.005780346820809248
7ed97324,J7500,942.0,7,2031189.0,9861,0.0004637677734568275,0.0007098671534327148
7ed97324,JE300,4975.0,11,2031189.0,9861,0.002449304323723691,0.0011155055268228374
7ed97324,Z9600,1195.0,7,2031189.0,9861,0.0005883253601708162,0.0007098671534327148
7ed97324,z9600,342.0,1,2031189.0,9861,0.00016837428717859343,0.00010140959334753067
7edf352d,J1200,2800.0,5,1083029.0,2952,0.0025853416667513058,0.0016937669376693768
7edf352d,J5100,9600.0,4,1083029.0,2952,0.008864028571718762,0.0013550135501355014
7edf352d,J7400,4240.0,14,1083029.0,2952,0.003914945952509121,0.0047425474254742545
7edf352d,JD200,1325.0,7,1083029.0,2952,0.0012234206101591001,0.0023712737127371273
7edf352d,JE300,6899.0,10,1083029.0,2952,0.006370097199613307,0.0033875338753387536
7edf352d,X4200,1055025.0,2906,1083029.0,2952,0.9741428899872487,0.9844173441734417
7edf352d,Z9600,3140.0,6,1083029.0,2952,0.0028992760119996787,0.0020325203252032522
7ee1ff21,J1100,987000.0,24,987000.0,24,1.0,1.0
7ee6b164,J1100,2192287.0,41,2192287.0,41,1.0,1.0
7ee73952,K1000,1375.0,3,1136632.0,382,0.001209714313867637,0.007853403141361256
7ee73952,K1100,1128727.0,361,1136632.0,382,0.9930452424355464,0.9450261780104712
7ee73952,Y4000,6280.0,17,1136632.0,382,0.005525095193519098,0.04450261780104712
7ee73952,Z9600,250.0,1,1136632.0,382,0.0002199480570668431,0.002617801047120419
7ef3ac84,E1120,20740.0,21,532200.0,193,0.038970311912814734,0.10880829015544041
7ef3ac84,E1150,4250.0,8,532200.0,193,0.007985719654265314,0.04145077720207254
7ef3ac84,F1400,453375.0,122,532200.0,193,0.8518883878241262,0.6321243523316062
7ef3ac84,F4000,30310.0,10,532200.0,193,0.05695227358136039,0.05181347150259067
7ef3ac84,F4500,11350.0,18,532200.0,193,0.021326568959037957,0.09326424870466321
7ef3ac84,Y4000,12175.0,14,532200.0,193,0.02287673806839534,0.07253886010362694
7f0d04ef,J1100,923100.0,4,923100.0,4,1.0,1.0
7f0eead3,F2100,1900390.0,416,2255759.0,460,0.8424614508908088,0.9043478260869565
7f0eead3,F2600,352669.0,43,2255759.0,460,0.15634161273433908,0.09347826086956522
7f0eead3,Z9600,2700.0,1,2255759.0,460,0.0011969363748521008,0.002173913043478261
7f0f3fbb,F1100,573488.0,418,574988.0,421,0.9973912499043458,0.9928741092636579
7f0f3fbb,J7500,1500.0,3,574988.0,421,0.0026087500956541703,0.007125890736342043
7f1ed3e7,J1100,669943.0,25,669943.0,25,1.0,1.0
7f1f2559,B1500,376062.0,118,376062.0,118,1.0,1.0
7f222043,G5250,2386278.0,6862,2393976.0,6934,0.9967844289165806,0.9896163830400923
7f222043,J1100,4400.0,2,2393976.0,6934,0.001837946579247244,0.00028843380444188056
7f222043,J6100,2040.0,10,2393976.0,6934,0.0008521388685600858,0.001442169022209403
7f222043,J7500,300.0,4,2393976.0,6934,0.00012531453949413026,0.0005768676088837611
7f222043,Z9600,958.0,56,2393976.0,6934,0.00040017109611792265,0.008076146524372656
7f235b5d,J7400,321500.0,153,321500.0,153,1.0,1.0
7f357bdc,F2100,43100.0,5,633146.0,112,0.06807276678680746,0.044642857142857144
7f357bdc,G2900,590046.0,107,633146.0,112,0.9319272332131925,0.9553571428571429
7f401562,J7400,3700.0,7,349356.0,763,0.010590915856604724,0.009174311926605505
7f401562,K1000,343831.0,751,349356.0,763,0.9841851864573673,0.9842726081258192
7f401562,K2000,1825.0,5,349356.0,763,0.005223897686028006,0.00655307994757536
7f421934,J1200,1005515.0,1822,1004945.0,1830,1.0005671952196389,0.9956284153005465
7f421934,z9600,-570.0,8,1004945.0,1830,-0.0005671952196388857,0.004371584699453552
7f448f79,C0000,2100.0,1,405835.0,196,0.005174516737097589,0.00510204081632653
7f448f79,C5100,31760.0,37,405835.0,196,0.0782584055096283,0.18877551020408162
7f448f79,G1000,365025.0,152,405835.0,196,0.8994418914090702,0.7755102040816326
7f448f79,J1100,6100.0,3,405835.0,196,0.015030739093473949,0.015306122448979591
7f448f79,J7400,850.0,3,405835.0,196,0.0020944472507299764,0.015306122448979591
7f51bf5d,K1000,569602.0,279,586802.0,287,0.9706885797935249,0.9721254355400697
7f51bf5d,Y4000,14500.0,7,586802.0,287,0.024710208894993542,0.024390243902439025
7f51bf5d,Z9600,2700.0,1,586802.0,287,0.004601211311481556,0.003484320557491289
7f52cec9,J1200,-700.0,8,145409886.0,36934,-4.8139780537342555e-06,0.0002166025884009314
7f52cec9,J7300,3000.0,4,145409886.0,36934,2.0631334516003954e-05,0.0001083012942004657
7f52cec9,J7500,500.0,2,145409886.0,36934,3.4385557526673256e-06,5.415064710023285e-05
7f52cec9,L0000,53042.0,30,145409886.0,36934,0.00036477574846596056,0.0008122597065034927
7f52cec9,L1500,4083232.0,2736,145409886.0,36934,0.028080841766150617,0.07407808523311854
7f52cec9,LB100,113060698.0,33740,145409886.0,36934,0.7775310270169664,0.9135214165809281
7f52cec9,Z9600,27109114.0,387,145409886.0,36934,0.18643239978882867,0.010478150213895056
7f52cec9,z9600,1101000.0,27,145409886.0,36934,0.007571699767373451,0.0007310337358531435
7f5412e7,F7000,584295.0,41,584295.0,41,1.0,1.0
7f5841f5,F3100,578555.0,606,578755.0,608,0.9996544306312688,0.9967105263157895
7f5841f5,J7400,200.0,2,578755.0,608,0.0003455693687311557,0.003289473684210526
7f59cb99,B5300,235219.0,253,430409.0,357,0.5465011187033728,0.7086834733893558
7f59cb99,M2300,188665.0,95,430409.0,357,0.4383388823189106,0.2661064425770308
7f59cb99,Y4000,1650.0,6,430409.0,357,0.0038335629598823446,0.01680672268907563
7f59cb99,Z9600,4875.0,3,430409.0,357,0.0113264360178342,0.008403361344537815
7f64c1eb,F2400,882311.0,705,883561.0,708,0.9985852702869411,0.9957627118644068
7f64c1eb,J7400,1250.0,3,883561.0,708,0.0014147297130588606,0.00423728813559322
7f653186,C0000,2000.0,1,419830.0,131,0.0047638329800157204,0.007633587786259542
7f653186,C4300,408530.0,125,419830.0,131,0.9730843436629112,0.9541984732824428
7f653186,C4600,9300.0,5,419830.0,131,0.0221518233570731,0.03816793893129771
7f687db5,F0000,698751.0,225,1082951.0,448,0.6452286391535721,0.5022321428571429
7f687db5,F2500,372600.0,205,1082951.0,448,0.34405988821285544,0.4575892857142857
7f687db5,J7120,11600.0,18,1082951.0,448,0.010711472633572526,0.04017857142857143
7f6903cd,F2500,3546956.0,960,3569656.0,972,0.9936408438236065,0.9876543209876543
7f6903cd,J7400,1000.0,1,3569656.0,972,0.00028013903860764176,0.00102880658436214
7f6903cd,J7500,21700.0,11,3569656.0,972,0.006079017137785826,0.01131687242798354
7f6e037b,F2100,542677.0,86,1028675.0,209,0.5275495175832989,0.41148325358851673
7f6e037b,F2300,485998.0,123,1028675.0,209,0.4724504824167011,0.5885167464114832
7f6f0eb2,F5500,3563668.0,6569,3630942.0,6688,0.9814720257167424,0.9822069377990431
7f6f0eb2,J1200,4800.0,3,3630942.0,6688,0.0013219709926514938,0.0004485645933014354
7f6f0eb2,J5100,7850.0,6,3630942.0,6688,0.00216197339423213,0.0008971291866028708
7f6f0eb2,J6100,2592.0,1,3630942.0,6688,0.0007138643360318066,0.00014952153110047846
7f6f0eb2,J6200,400.0,1,3630942.0,6688,0.00011016424938762448,0.00014952153110047846
7f6f0eb2,J7150,3750.0,6,3630942.0,6688,0.0010327898380089796,0.0008971291866028708
7f6f0eb2,J7300,2700.0,1,3630942.0,6688,0.0007436086833664652,0.00014952153110047846
7f6f0eb2,J7400,19550.0,43,3630942.0,6688,0.005384277688820147,0.006429425837320574
7f6f0eb2,J7500,2472.0,22,3630942.0,6688,0.0006808150612155193,0.003289473684210526
7f6f0eb2,JD200,449.0,4,3630942.0,6688,0.0001236593699376085,0.0005980861244019139
7f6f0eb2,Z9600,22711.0,32,3630942.0,6688,0.006254850669605849,0.004784688995215311
7f76e3d4,Z1100,-1000.0,1,592523.0,1862,-0.0016876981990572519,0.0005370569280343716
7f76e3d4,Z9600,593523.0,1861,592523.0,1862,1.0016876981990572,0.9994629430719656
7f88fd67,F4000,41749.0,27,403509.0,267,0.10346485456334308,0.10112359550561797
7f88fd67,F4100,357760.0,236,403509.0,267,0.8866221075614175,0.8838951310861424
7f88fd67,Z9600,4000.0,4,403509.0,267,0.009913037875239462,0.0149812734082397
7f8b950c,C5120,97800.0,93,428003.0,346,0.22850307124015487,0.26878612716763006
7f8b950c,T1300,330203.0,253,428003.0,346,0.7714969287598451,0.7312138728323699
7f919d18,D0000,190850.0,156,323850.0,260,0.5893160413771807,0.6
7f919d18,D9000,121000.0,95,323850.0,260,0.37362976686737687,0.36538461538461536
7f919d18,T6200,12000.0,9,323850.0,260,0.037054191755442334,0.03461538461538462
7f965e8d,Z4100,533713.0,13,533713.0,13,1.0,1.0
7f9b0831,F2600,330000.0,5,330000.0,5,1.0,1.0
7f9f8ba8,J7500,-6900.0,1,1341688.0,467,-0.005142775369534497,0.0021413276231263384
7f9f8ba8,M3400,1339218.0,460,1341688.0,467,0.9981590354836594,0.9850107066381156
7f9f8ba8,Z9600,9370.0,6,1341688.0,467,0.006983739885875107,0.01284796573875803
7fbbb18a,Z1100,-500.0,1,3252691.0,103049,-0.00015371887461797018,9.704121340333239e-06
7fbbb18a,Z9600,3253191.0,103048,3252691.0,103049,1.000153718874618,0.9999902958786596
7fbdfe88,J7400,1888.0,6,21732230.0,25668,8.687557604534831e-05,0.0002337540906965872
7fbdfe88,J7500,2000.0,2,21732230.0,25668,9.202921191244524e-05,7.791803023219573e-05
7fbdfe88,K1000,2442762.0,3574,21732230.0,25668,0.1124027308748343,0.13923952002493378
7fbdfe88,K2000,17606342.0,20170,21732230.0,25668,0.8101488894604926,0.785803334891694
7fbdfe88,K2100,1649300.0,1876,21732230.0,25668,0.07589188960359797,0.07308711235779959
7fbdfe88,Z9600,25938.0,36,21732230.0,25668,0.0011935268492925025,0.001402524544179523
7fbdfe88,z9600,4000.0,4,21732230.0,25668,0.00018405842382489049,0.00015583606046439146
7fbf9f85,F2100,406460.0,221,1188687.0,643,0.3419403089290957,0.343701399688958
7fbf9f85,G5200,779977.0,419,1188687.0,643,0.656166846276606,0.6516329704510109
7fbf9f85,J7400,2000.0,2,1188687.0,643,0.001682528706042886,0.003110419906687403
7fbf9f85,Z9600,250.0,1,1188687.0,643,0.00021031608825536075,0.0015552099533437014
7fc263ac,F2700,694400.0,197,695400.0,198,0.998561978717285,0.9949494949494949
7fc263ac,J5100,1000.0,1,695400.0,198,0.0014380212827149843,0.005050505050505051
7fc27993,H1100,5550.0,11,1151409.0,94,0.004820181186702553,0.11702127659574468
7fc27993,H1130,2022.0,11,1151409.0,94,0.0017561092539662274,0.11702127659574468
7fc27993,H1700,10.0,1,1151409.0,94,8.685011147211808e-06,0.010638297872340425
7fc27993,H2100,1143827.0,71,1151409.0,94,0.993415024548184,0.7553191489361702
7fc46314,M4000,415833.0,288,415833.0,288,1.0,1.0
7fc88367,J5100,34750.0,42,714961.0,524,0.04860404973138395,0.08015267175572519
7fc88367,K1000,521683.0,217,714961.0,524,0.7296663734105776,0.41412213740458015
7fc88367,K1200,137953.0,252,714961.0,524,0.19295178338398877,0.48091603053435117
7fc88367,K2000,20550.0,12,714961.0,524,0.02874282653179684,0.022900763358778626
7fc88367,Z9600,25.0,1,714961.0,524,3.4966942252794205e-05,0.0019083969465648854
7fd10741,J7150,1435730.0,1106,1445330.0,1118,0.9933579182608816,0.9892665474060823
7fd10741,J7400,9600.0,12,1445330.0,1118,0.006642081739118402,0.01073345259391771
7fd9a004,H1750,1946.0,9,484753.0,1196,0.004014415588970053,0.007525083612040134
7fd9a004,J5100,11000.0,8,484753.0,1196,0.02269196889962517,0.006688963210702341
7fd9a004,X3000,392433.0,930,484753.0,1196,0.8095524937442368,0.7775919732441472
7fd9a004,X3100,44720.0,129,484753.0,1196,0.09225316810829433,0.10785953177257525
